25,-0.003113,0.104682,-0.989257
40,-0.003968,0.112128,-0.9906
56,-0.00238,0.111762,-0.995361
72,-0.003601,0.113837,-1.000732
87,-0.005188,0.12043,-1.000122
103,-0.006043,0.127266,-0.998047
119,-0.004944,0.124702,-0.993652
134,-0.004212,0.123848,-0.992797
150,-0.002258,0.126412,-0.995239
165,-0.000427,0.127388,-0.997314
181,-0.000427,0.132027,-0.998657
196,0.00116,0.137765,-0.995727
212,-0.000916,0.133004,-0.995239
228,0.001648,0.138741,-0.993286
244,0.003235,0.140328,-0.99292
259,0.004822,0.133858,-0.99292
275,0.006775,0.126534,-0.996582
290,0.008606,0.118843,-0.995483
306,0.010438,0.115669,-0.994506
322,0.009949,0.112373,-0.994873
337,0.006409,0.109809,-0.994262
353,0.007508,0.114204,-0.989623
368,0.010193,0.114814,-0.986938
384,0.011903,0.126045,-0.982055
400,0.01349,0.130196,-0.984618
415,0.017274,0.126045,-0.984862
431,0.009339,0.131661,-0.983642
447,0.004456,0.134713,-1.000488
462,0.002991,0.142892,-0.9906
478,0.011414,0.135689,-1.00061
493,0.018495,0.129219,-0.993652
509,0.009461,0.118477,-1.002564
525,0.000183,0.111518,-1.004517
540,0.002014,0.103705,-0.996582
556,-0.012635,0.087591,-0.982055
572,0.004944,0.093451,-0.981933
587,0.019716,0.103705,-0.984618
603,0.027284,0.106147,-0.996704
618,0.01996,0.100287,-0.988281
634,0.020814,0.106513,-0.982177
650,0.021913,0.106391,-0.98413
665,0.02289,0.107123,-0.973021
681,0.016786,0.099066,-0.972777
696,0.023866,0.106269,-0.97827
712,0.023988,0.114448,-0.98706
728,0.020936,0.115669,-0.999756
743,0.013856,0.112861,-1.008179
759,0.00177,0.112983,-1.000122
775,0.002991,0.11396,-1.005494
790,0.002258,0.105414,-1.000732
806,0.007264,0.106391,-1.004761
821,0.018617,0.099676,-0.992797
837,0.01764,0.099432,-0.988158
853,0.014955,0.112373,-0.98706
868,0.023744,0.118354,-0.993286
884,0.023378,0.118232,-0.994873
900,0.011903,0.118354,-0.995361
915,0.012757,0.109076,-0.993652
931,0.017884,0.114448,-0.990722
946,0.013123,0.095038,-0.991821
962,0.011536,0.10456,-0.998413
977,0.006287,0.109931,-1.003174
993,0.007264,0.116401,-0.995971
1009,0.002136,0.097235,-0.993164
1024,-0.005799,0.096136,-0.984496
1040,0.001892,0.109199,-0.978636
1056,0.022523,0.119697,-0.99353
1071,0.026918,0.126534,-0.997436
1087,0.014588,0.134102,-0.987914
1103,0.023378,0.134469,-0.98999
1118,0.030703,0.123726,-0.988891
1134,0.034609,0.116157,-0.98413
1149,0.028993,0.116157,-0.985473
1165,0.024965,0.111762,-0.985351
1181,0.024354,0.109687,-0.988158
1196,0.020326,0.1081,-0.986327
1212,0.029238,0.104193,-0.987792
1228,0.030336,0.113593,-0.987792
1243,0.031069,0.123237,-0.9812
1259,0.040469,0.126778,-0.979613
1275,0.045596,0.133126,-0.987304
1290,0.044253,0.130684,-0.991332
1306,0.04291,0.135934,-1.006348
1321,0.034609,0.13923,-1.012818
1337,0.017274,0.14631,-1.001343
1352,0.010804,0.141915,-0.994629
1368,0.009461,0.12336,-0.994995
1384,0.025453,0.116401,-0.993408
1399,0.037295,0.113715,-0.988525
1415,0.041567,0.115425,-0.979613
1431,0.043032,0.123726,-0.989501
1446,0.031557,0.125923,-0.988036
1462,0.024965,0.124947,-0.991088
1478,0.043399,0.119453,-1.001465
1493,0.049136,0.117012,-0.998047
1509,0.036684,0.117744,-0.98999
1524,0.0329,0.130196,-0.992797
1540,0.032778,0.136544,-0.990234
1556,0.034853,0.129708,-0.988403
1571,0.035097,0.131905,-0.98706
1587,0.034853,0.126289,-0.986205
1603,0.038149,0.129341,-0.986205
1618,0.036929,0.12397,-0.983031
1634,0.035586,0.125801,-0.988281
1649,0.034365,0.133858,-0.991577
1665,0.028261,0.122505,-1.001221
1680,0.014466,0.112739,-0.999634
1696,0.024843,0.125313,-0.999145
1712,0.034731,0.115669,-1.003296
1727,0.038271,0.116767,-0.999268
1743,0.038516,0.114326,-0.995971
1759,0.033022,0.124825,-0.989868
1774,0.038882,0.13337,-0.993042
1790,0.047427,0.130196,-0.994506
1806,0.04523,0.125679,-0.981078
1821,0.044497,0.106879,-0.973875
1837,0.041934,0.103949,-0.965574
1852,0.047305,0.112495,-0.978636
1868,0.052677,0.120186,-0.990234
1884,0.044009,0.12751,-0.987304
1899,0.042788,0.123848,-0.983886
1915,0.037783,0.118721,-0.990844
1931,0.03644,0.119941,-0.990234
1946,0.030458,0.107245,-0.995849
1962,0.029848,0.108954,-0.996094
1977,0.030703,0.117012,-1.000732
1993,0.03583,0.106513,-0.993286
2008,0.032412,0.105658,-1.000244
2024,0.030703,0.102484,-0.995849
2040,0.033388,0.113105,-0.995849
2056,0.037539,0.117134,-0.998535
2071,0.038638,0.10578,-0.997558
2087,0.043521,0.11457,-0.995117
2102,0.04291,0.106391,-0.998901
2118,0.040103,0.122261,-0.9906
2134,0.05109,0.123848,-1.002686
2149,0.043154,0.109687,-0.989623
2165,0.037539,0.114692,-0.994506
2180,0.046573,0.105292,-0.99292
2196,0.047549,0.112983,-0.994873
2212,0.048038,0.105414,-0.988158
2227,0.047793,0.0987,-0.989013
2243,0.044253,0.090154,-0.986816
2258,0.046206,0.092352,-0.990356
2274,0.04523,0.083074,-0.993896
2290,0.033632,0.072941,-0.991699
2305,0.029116,0.08283,-0.9906
2321,0.041445,0.103461,-0.990234
2336,0.043521,0.107978,-0.989379
2352,0.044131,0.103583,-0.990722
2368,0.043765,0.093939,-0.992553
2384,0.047305,0.088689,-0.992797
2399,0.050235,0.088812,-0.990722
2415,0.055484,0.098822,-0.993164
2430,0.04938,0.106757,-0.989257
2446,0.040469,0.094305,-0.984862
2462,0.035952,0.08698,-0.991943
2477,0.040713,0.087591,-0.993652
2493,0.04877,0.080754,-0.999268
2508,0.046817,0.081609,-1.001221
2524,0.047671,0.093206,-0.991943
2540,0.051578,0.082219,-0.991577
2555,0.044619,0.082464,-0.999512
2571,0.034365,0.075261,-0.995971
2587,0.033632,0.069523,-0.993774
2602,0.038882,0.073796,-0.992309
2618,0.038638,0.079656,-0.988036
2633,0.037417,0.092596,-0.995239
2649,0.030703,0.093939,-0.996582
2665,0.025941,0.083562,-0.98999
2680,0.02057,0.080999,-0.992797
2696,0.027773,0.086126,-0.994873
2712,0.0423,0.080144,-0.991088
2727,0.049625,0.080022,-0.995117
2743,0.048282,0.079778,-1.000122
2758,0.053531,0.078069,-0.995483
2774,0.047061,0.068303,-0.996582
2790,0.046695,0.05109,-0.993042
2805,0.043643,0.053165,-0.980468
2821,0.056461,0.066838,-0.983397
2836,0.058292,0.087713,-0.985229
2852,0.049258,0.083562,-0.992431
2868,0.048648,0.096014,-1.00061
2883,0.04169,0.088079,-0.997558
2899,0.032656,0.085027,-0.999634
2915,0.030703,0.082097,-1.008545
2930,0.03583,0.082341,-1.01587
2946,0.036562,0.078069,-1.020997
2962,0.030458,0.066838,-1.002319
2977,0.028261,0.049747,-0.995117
2993,0.034487,0.039126,-0.985717
3008,0.044253,0.045596,-0.983519
3024,0.04291,0.048648,-0.989868
3040,0.046084,0.067814,-0.985717
3055,0.043765,0.049502,-0.989501
3071,0.036562,0.059513,-0.978758
3087,0.036929,0.057804,-0.986205
3102,0.049258,0.065495,-0.981444
3118,0.051456,0.060001,-0.990966
3133,0.044497,0.066349,-0.99646
3149,0.036074,0.065373,-1.003418
3164,0.043887,0.065128,-1.005982
3180,0.042544,0.060734,-1.007203
3196,0.043887,0.06171,-1.003418
3211,0.040103,0.048892,-1.000977
3227,0.032167,0.054874,-1.00061
3243,0.033266,0.058048,-0.994506
3258,0.04291,0.069279,-0.990234
3274,0.045474,0.069523,-0.990112
3290,0.045474,0.062565,-0.989257
